fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融信息识别	pg	110738	data/figure/pg/2023-01-13--软件开发-博思软件-持续高成长的政务IT龙头，数字经济夯实成长台阶_page26_图表34公司技术人员占比70以上2021.jpg					根据饼图，技术人员的占比与销售人员相比，多出或少了多少个百分点？	56.23%	56.24%	56.25%		A
金融信息识别	pg	110739	data/figure/pg/2023-06-09--电子化学品-鼎龙股份-公司首次覆盖报告：高端材料平台型供应商，新品放量推动业绩稳健增长_page20_图42半导体厂商3D封装资本支出2021年.jpg					根据图中的饼图，哪个厂商的3D封装资本支出最高？	Intel	TSMC	ASE (w/ SPIL)		A
金融信息识别	pg	110741	data/figure/pg/2023-02-13--通信设备-长飞光纤-光纤光缆龙头，多领域布局创新业务_page13_图152020年全球光纤光缆企业市场份额.jpg					根据图中的市场份额情况，哪个企业的市场份额最高？	康宁	古河电工/OFS	长飞		A
金融信息识别	pg	110744	data/figure/pg/2024-01-03--电网设备-球冠电缆-北交所首次覆盖报告：电线电缆“小巨人”，装备技改、高压领域布局赋能“两网”业务_page12_图18电力电缆为电线电缆最大的细分市场占比达39.jpg					根据图中的细分市场占比，哪种电缆的市场份额最大？	电力电缆	电器装备电缆	裸电线		A
金融信息识别	pg	110745	data/figure/pg/2024-02-29--化学制品-永和股份-周期与成长共振的氟化工一体化企业_page16_图表32R134a制冷剂配额CR4约为92.jpg					根据图中的数据，32R134a制冷剂配额CR4中市场份额最大的企业是哪家？	巨化股份及控股	中化蓝天及控股	三美股份		A
金融信息识别	pg	110748	data/figure/pg/2022-11-22--软件开发-恒华科技-首次覆盖报告：新能源隐形IT龙头，多轮驱动有望迎业绩拐点_page4_图表1公司2022H1营业收入分行业占比.jpg					根据图中的业务占比情况，电力行业的占比是多少？	95.39%	3.88%	0.73%		A
金融信息识别	pg	110750	data/figure/pg/2022-12-23--能源金属-天齐锂业-资源优质，增量释放，矿冶巨头轻装再上阵_page37_图表982022年国内碳酸锂产能集中度.jpg					根据图中的数据，赣锋锂业的市场份额是南氏锂电的多少倍？	1.14倍	1倍	0.86倍		A
金融信息识别	pg	110751	data/figure/pg/2023-01-12--家电行业-德业股份-德业股份：逆变器黑马，储能+微逆双驱动_page25_图表57全球IGBT模块市场格局2020.jpg					根据图中的市场份额情况，哪个公司的市场份额最高？	英飞凌	富士电机	三菱		A
金融信息识别	pg	110754	data/figure/pg/2022-10-13--电源设备-华宝新能-便携储能领先企业，出海推动高成长_page14_图表242020年全球便携式储能主要生产国家和区域分布.jpg					根据图中的数据，哪个国家或地区的便携式储能市场份额占比最高？	中国	美国	日本		A
金融信息识别	pg	110758	data/figure/pg/2024-02-28--有色金属-神火股份-煤铝双主业，盈利能力较强_page13_图40国内铝锭主要进口自俄罗斯23年.jpg					根据饼图，俄罗斯的铝锭进口份额占总进口量的比例是多少？	4%	6%	77%		C
金融信息识别	pg	110759	data/figure/pg/2023-07-24--通用设备-派斯林-风起于青萍之末，北美焊装巨头启航_page19_图表262021年北美地区工业机器人安装规模占比.jpg					根据图中的数据，哪个国家的工业机器人安装规模占比最高？	中国	美国	日本		A
金融信息识别	pg	110761	data/figure/pg/2023-06-09--家电行业-石头科技-公司深度报告：内销关注新品及大促，外销看欧洲增速由负转正_page10_图232023Q1公司北美市场高端S7系列销量占比达265.jpg					根据图中数据，S7系列的市场份额占比是多少？	26.50%	28.10%	29.90%		A
金融信息识别	pg	110762	data/figure/pg/2023-07-03--光学光电子-路维光电-国产掩膜版大有可为_page12_no_caption.jpg					图中哪两个业务之间的占比差距最大？	晶圆厂/IDM厂与Toppan	中国台湾光罩与HOYA	DNP与Photoronics		A
金融信息识别	pg	110763	data/figure/pg/2023-10-08--食品饮料-广州酒家-公司半年报：2Q23收入增20％，餐饮修复贡献增量_page7_no_caption.jpg					根据最新季度的饼图，'优于大市'的比例是多少？	89.60%	9.20%	1.10%		A
金融信息识别	pg	110766	data/figure/pg/2022-12-04--仪器仪表-林洋能源-智能电表稳健发展，储能光伏破浪前行_page19_图502021年新增储能中电化学装机18GW占比pmb25.jpg					根据图中的数据，哪种储能方式的占比最高？	抽水蓄能	电化学储能	压缩空气储能		A
金融信息识别	pg	110767	data/figure/pg/2023-12-04--化学原料-宝丰能源-宝丰能源深度更新报告：煤化工龙头低成本扩张，资本开支高增助力成长_page15_图表242022年焦炭产能分布占比产能前十家企业及其他.jpg					根据饼图，宁夏宝丰的焦炭产能占比与其他企业的总和相比，多出或少了多少个百分点？	87.06%	89.62%	86.46%		A
金融信息识别	pg	110768	data/figure/pg/2022-10-17--水泥建材-海螺水泥-珍惜优质资产与历史最低PB_page8_图表9华东地区行业集中度相对较高2021年.jpg					根据图中的数据，以下哪个公司的市场份额最大？	中国建材	海螺水泥	山水集团		A
金融信息识别	pg	110771	data/figure/pg/2023-03-22--航天航空-北摩高科-公司简评报告：航空制动龙头切入锂电负极领域，打造第二增长曲线_page2_no_caption.jpg					根据饼图，贝特瑞的市场份额与杉杉股份相比，多出或少了多少个百分点？	9%	3%	5%		A
金融信息识别	pg	110774	data/figure/pg/2023-07-07--有色金属-西部矿业-“矿山选冶+盐湖化工”产业布局共驱公司成长_page13_图表25西部镁业股权结构.jpg					根据饼图，西部矿业的股权占比是多少？	91.40%	4.23%	3.07%		A
金融信息识别	pg	110775	data/figure/pg/2024-02-23--医药商业-泰恩康-核心品种构筑现有优势，CKBA打开未来空间_page16_图表282021年实体药店PE药物品牌销售格局.jpg					根据图中的数据，泰恩康的市场份额是科伦药业的多少倍？	1.47倍	1.50倍	1.48倍		A
金融信息识别	pg	110776	data/figure/pg/2023-06-19--电力行业-宝新能源-湾区民营火电龙头，盈利修复弹性逐显_page9_图表152022年广东各类电源装机容量占比.jpg					根据图中的数据，哪种电源的装机容量占比最高？	煤电	气电	水电		A
金融信息识别	pg	110780	data/figure/pg/2023-01-10--有色金属-明泰铝业-低成本构筑竞争优势，产品加速升级_page24_图中国左与美国右铝需求领域对比.jpg					根据饼图，中国铝需求领域中占比最大的是哪个领域？	建筑房地产	包装	交通运输		A
金融信息识别	pg	110781	data/figure/pg/2023-02-22--橡胶制品-震安科技-建筑减隔震龙头企业，行业扩容助力高速发展_page10_图表17钢材是主要原材料占材料成本比重超70.jpg					根据图中的数据，钢材占材料成本的比重是多少？	74.60%	8.30%	8.40%		A
金融信息识别	pg	110782	data/figure/pg/2023-12-28--非金属材料-天马新材-北交所首次覆盖报告：氧化铝粉体稀缺“小巨人”迎产能释放，半导体与消费电子复苏带动需求回升_page23_图34全球精细氧化铝仅占全部氧化铝产量6万吨.jpg					根据饼图，精细氧化铝在全球氧化铝产量中的占比是多少？	6%	94%	50%		A
金融信息识别	pg	110783	data/figure/pg/2023-10-16--化学制品-巨化股份-公司深度报告：氟化工有望进入长期景气周期，龙头一体化优势尽显_page17_图28R134a消费结构.jpg					根据图中的消费结构，汽车制冷剂的占比是气雾剂（汽车后市场）的多少倍？	2倍	3倍	4倍		A
金融信息识别	pg	110788	data/figure/pg/2023-08-09--半导体-裕太微-以太网PHY芯片稀缺标的，国产化渗透初期前景广阔_page8_图5研发人员年龄结构.jpg					根据饼图，哪一年龄段的研发人员占比最高？	30岁以下（不含30岁）	30-40岁（含30岁，不含40岁）	40-50岁（含40岁，不含50岁）		B
金融信息识别	pg	110792	data/figure/pg/2022-12-19--通信设备-锐捷网络-企业网设备新贵，中小客户解决方案能力强_page21_图392021年中国数据中心交换机市场份额单位.jpg					根据图中的市场份额情况，哪个公司的市场份额最高？	华为	新华三	星网锐捷		A
金融信息识别	pg	110793	data/figure/pg/2024-01-07--有色金属-天山铝业-电解铝龙头，一体化+海外拓展打造第二成长曲线_page22_图56动力电池占电池铝箔需求达到70截止23年3月.jpg					根据图中数据，哪种电池的需求占比最高？	动力电池	储能电池	消费电池		A
金融信息识别	pg	110795	data/figure/pg/2022-11-15--光学光电子-联特科技-坚持差异化和自主创新的优质光模块公司_page11_图表18Yole20202026年光模块市场预测.jpg					根据图中的预测，2026年光模块市场的总规模将达到多少？	$15.1B	$20.9B	$9.6B		B
金融信息识别	pg	110798	data/figure/pg/2023-09-17--软件开发-金橙子-公司首次覆盖报告：激光振镜控制系统领军企业，国产替代+新品拓展打开成长空间_page19_图373D打印广泛应用于航空航天医疗汽车等领域.jpg					根据图中数据，哪个领域的市场份额最大？	航空航天	医疗	消费/电子产品		C
金融信息识别	pg	110801	data/figure/pg/2023-07-21--工程机械-诺力股份-“大车”+数字化战略助力，公司业绩弹性有待释放_page16_图232020年叉车下游占比.jpg					根据饼图，2020年叉车下游占比中，哪个行业占比最高？	交通运输、仓储物流	电气机械	汽车		A
金融信息识别	pg	110803	data/figure/pg/2023-12-11--电网设备-科陆电子-美的入主，发力储能_page13_图162022年中国新增锂电储能项目应用分布.jpg					根据图中的应用分布情况，发电侧的占比为多少？	49%	7%	44%		A
金融信息识别	pg	110808	data/figure/pg/2023-03-21--专用设备-赛腾股份-消费电子设备持续放量，半导体量测设备未来可期_page8_图表18中国智能制造下游领域中消费电子市场占21.jpg					图中哪两个业务之间的占比差距最大？	汽车与消费电子	金属制造与其他	材料制造与金属制造		A
金融信息识别	pg	110809	data/figure/pg/2023-06-21--电子元件-信音电子-新股覆盖研究：信音电子_page5_图72021年全球连接器市场分布.jpg					根据饼图，哪个地区的连接器市场份额最大？	中国	北美	欧洲		A
金融信息识别	pg	110817	data/figure/pg/2023-10-15--医疗器械-海泰新光-“原研”为核心驱动力，国产整机厂商蓄势待发_page9_图表19全球内窥镜微创医疗器械应用科室占比.jpg					根据图表，以下哪个科室的内窥镜微创医疗器械应用占比最高？	腹腔	泌尿	关节		A
金融信息识别	pg	110819	data/figure/pg/2023-04-12--通用设备-科德数控-国内五轴数控机床先锋，领航国产替代_page12_no_caption.jpg					根据图中的数据，中国和美国的五轴数控机床市场份额之和与日本相比如何？	大于日本	等于日本	小于日本		A
金融信息识别	pg	110821	data/figure/pg/2024-01-14--食品饮料-佳禾食品-公司深度报告：植脂末龙头地位稳固，咖啡筑就新增长曲线_page13_图表16公司2020年19月主要原材料占比.jpg					根据图中信息，哪种原材料的占比最高？	乳粉	食用植物油	玉米淀粉		A
金融信息识别	pg	110822	data/figure/pg/2022-12-15--家电行业-星帅尔-公司首次覆盖报告：压缩机零部件龙头基本盘稳健，新能源业务放量拓展第二增长曲线_page17_图25国内光伏组件企业出货量市占率CR5达69.jpg					根据图中的出货量市占率，哪个企业的占比最高？	隆基	晶澳	天合		A
金融信息识别	pg	110824	data/figure/pg/2023-07-10--家电行业-科沃斯-双轮驱动，持续领跑清洁电器赛道_page39_图表712022年跟公司海内外收入分布情况.jpg					根据图中的收入分布情况，中国大陆的收入占比是多少？	33.80%	66.20%	50%		B
金融信息识别	pg	110825	data/figure/pg/2023-12-06--医疗器械-春立医疗-关节领域国产领头羊，集采影响逐渐出清_page13_图23中国关节国采不同摩擦界面首年需求量比例.jpg					根据图中的需求量比例，哪种摩擦界面的需求量最低？	合金-聚乙烯	陶瓷-陶瓷	陶瓷-聚乙烯		A
金融信息识别	pg	110826	data/figure/pg/2023-10-11--食品饮料-安井食品-首次覆盖：速冻龙头稳经营，预制菜肴助增长_page7_图182022年速冻鱼糜产品与肉制品及其他产品规模占比情况.jpg					根据图中信息，速冻鱼糜产品的占比为多少？	50%	40%	60%		A
金融信息识别	pg	110827	data/figure/pg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page5_图42021年公司营收构成.jpg					根据饼图，天然气业务占公司总营收的比例是多少？	75%	25%	50%		A
金融信息识别	pg	110829	data/figure/pg/2023-05-26--贵金属-紫金矿业-铜金主业稳步成长，矿业龙头持续扩张_page11_no_caption.jpg					根据图中数据，境内业务的市场份额占比为多少？	26%	74%	50%		A
金融信息识别	pg	110831	data/figure/pg/2023-07-02--农牧饲渔-唐人神-深耕生猪产业三十余载，布局生猪产业链一体化_page6_图表22022年公司营收结构.jpg					根据图中的数据，饲料业务的占比是多少？	76.70%	18.34%	4.89%		A
金融信息识别	pg	110832	data/figure/pg/2023-08-09--半导体-裕太微-以太网PHY芯片稀缺标的，国产化渗透初期前景广阔_page37_图532020年全球车载以太网物理层芯片市场竞争格局.jpg					根据饼图，哪个公司的市场份额最大？	美满电子	博通	瑞昱		A
金融信息识别	pg	110833	data/figure/pg/2023-05-28--专用设备-捷佳伟创-TOPCon设备快速放量，中标头部客户量产型HJT整线订单_page7_no_caption.jpg					根据图中数据，最新季度的'优于大市'占比是多少？	89.60%	9.20%	1.20%		A
金融信息识别	pg	110836	data/figure/pg/2023-06-24--化纤行业-荣盛石化-公司首次覆盖报告：具备α属性的石化行业龙头，价值重估正当时_page31_图212021年我国光伏领域对POE的需求占比达40.jpg					根据图中的业务占比情况，光伏业务与汽车业务的占比差距是多少？	14%	26%	34%		A
金融信息识别	pg	110838	data/figure/pg/2023-05-31--化学原料-宿迁联盛-国内受阻胺光稳剂龙头，两大基地拓展产业链布局_page24_图表402019年中国光稳定剂主要生产企业产能占比.jpg					根据图中的数据，哪个企业的光稳定剂产能占比最高？	利安隆	宿迁联盛	北京天罡		A
金融信息识别	pg	110843	data/figure/pg/2023-07-16--装修建材-永艺股份-办公椅龙头内外并进，全球产能布局领先_page12_图2423年15月电脑椅天猫京东抖音品牌竞争格局.jpg					根据图中的市场份额，哪个品牌的市场份额最高？	西昊 Sihoo	京东京造	其他		A
金融信息识别	pg	110844	data/figure/pg/2024-02-27--电力行业-中国广核-全国核电龙头，业绩持续增长的现金“牛”_page14_图24核电盈利拆分元kWh.jpg					根据图中的核电盈利拆分情况，哪种成本的占比最低？	燃料成本	乏燃料处置金	其他成本及费用		B
金融信息识别	pg	110845	data/figure/pg/2023-03-08--工程机械-杭叉集团-深度报告：锂电化加速国内叉车龙头崛起_page7_图142021年全球叉车销售区域及占比情况万台.jpg					根据饼图，2021年全球叉车销售区域中，哪个地区的销量占比最高？	中国	欧洲	美洲		A
金融信息识别	pg	110850	data/figure/pg/2023-06-15--软件开发-中控技术-公司深度分析：2023年重点关注国际化、数字化、多元生态融合的落地_page6_图82022年公司收入结构分区域.jpg					根据图中的收入结构，华东地区的收入占比是华北地区的多少倍？	3.21倍	3.07倍	3.14倍		A
金融信息识别	pg	110852	data/figure/pg/2023-12-03--石油行业-广汇能源-新疆民营能源巨头，煤、气、油核心资源快速扩张_page14_图242021年疆煤外运主要来源地万吨.jpg					根据图中的数据，哪个地区的煤炭外运量最大？	哈密	吐鲁番	昌吉		A
金融信息识别	pg	110853	data/figure/pg/2022-12-07--酿酒行业-五粮液-投资价值分析报告：浓香王者业绩稳增长，静待价值回归_page9_图10白酒使用场景分布.jpg					根据图中数据，哪种场景的白酒使用占比最高？	聚会应酬	婚礼办酒	商务送礼		A
金融信息识别	pg	110854	data/figure/pg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page9_萤石下游消费结构.jpg					根据图中的数据，氟化工产业中氢氟酸的市场份额占比是多少？	52%	20%	16%		A
金融信息识别	pg	110855	data/figure/pg/2023-06-08--生物制品-凯因科技-乙肝丙肝大市场，多产品矩阵构筑护城河_page26_图342022年国内妇科疾病干扰素外用制剂市占率.jpg					根据图中的市场份额占比情况，哪种药物的市场份额最高？	金舒喜（凯因科技）	辛复宁（华新生物）	尤靖安（兆科药业）		A
金融信息识别	pg	110856	data/figure/pg/2023-06-09--电子化学品-鼎龙股份-公司首次覆盖报告：高端材料平台型供应商，新品放量推动业绩稳健增长_page21_图46光刻胶竞争格局2021年.jpg					根据图中的光刻胶竞争格局，哪个公司的市场份额最大？	东京应化	杜邦	JSR		A
金融信息识别	pg	110858	data/figure/pg/2023-04-19--物流行业-怡亚通-自有生态建竞争壁垒，降本增效助盈利回升_page4_图32022年怡亚通营业收入构成.jpg					根据饼图，怡亚通的主营业务是什么？	分销+营销	跨境和物流服务	品牌运营		A
金融信息识别	pg	110859	data/figure/pg/2023-10-19--食品饮料-梅花生物-2023Q3扣非后净利润同比下降19.02%，持续回购回报股东_page4_评级分布RatingDistribution.jpg					根据图中的评级分布，最新季度的'优于大市'评级占比是多少？	89.60%	9.20%	1.10%		A
金融信息识别	pg	110860	data/figure/pg/2023-03-06--农药兽药-利尔化学-草铵膦龙头业绩高增，在建项目充足保障长期成长_page5_评级分布RatingDistribution.jpg					根据图中数据，最新季度和上一季度的'优于大市'评级占比分别是多少？	89.4% 和 89.4%	9.2% 和 9.2%	1.5% 和 1.4%		A
金融信息识别	pg	110861	data/figure/pg/2024-03-14--通信设备-中兴通讯-2023年经营稳健，研发保持高强度投入_page3_图9中国5G设备市场分布截止2023年.jpg					根据饼图，以下哪个公司的市场份额最大？	华为	中兴	大唐移动		A
金融信息识别	pg	110862	data/figure/pg/2023-01-15--软件开发-广联达-造价为盾，施工为矛，剑指一体化数字建筑平台_page12_图表232021年各类别工程造价咨询业务收入占比.jpg					根据图中的业务占比情况，哪种业务的占比最低？	火电工程	市政工程	公路工程		A
金融信息识别	pg	110864	data/figure/pg/2023-01-12--电子化学品-广信材料-公司深度报告：定增落地推动经营反转，光伏新材料有望开启新增长_page20_图28松井股份2021年收入结构.jpg					根据图中的收入结构，涂料系列产品的收入占比是多少？	95.25%	3.71%	1.04%		A
金融信息识别	pg	110865	data/figure/pg/2023-07-13--通用设备-华曙高科-工业级增材设备国内龙头，高分子材料＋增材产品打开第二成长曲线_page15_图182021全球增材制造应用领域.jpg					根据图中的数据，哪个领域的增材制造应用占比最高？	航空航天	医疗/牙科	汽车领域		A
金融信息识别	pg	110867	data/figure/pg/2023-07-03--光学光电子-路维光电-国产掩膜版大有可为_page9_no_caption.jpg					根据图中的业务占比情况，硅片的占比为多少？	25%	35%	45%		B
金融信息识别	pg	110868	data/figure/pg/2023-10-13--通用设备-中核科技-核电行业景气上行，公司有望乘风而起_page6_图4公司2022年主营业务构成.jpg					根据饼图，公司2022年主营业务中，石油石化产品的占比与核电核化工产品相比，多出或少了多少个百分点？	5.27%	6.27%	7.27%		A
金融信息识别	pg	110870	data/figure/pg/2022-11-30--物流行业-宏川智慧-并购式发展助力成长，新项目业绩增量可期_page8_no_caption.jpg					根据2018年和2020年的饼图，水路运输的占比变化了多少百分点？	5%	7%	9%		A
金融信息识别	pg	110873	data/figure/pg/2023-05-21--化学制药-迪哲医药-源头创新逐步进入收获期，全球商业化加速落地_page27_图28非霍奇金淋巴瘤NHL起源.jpg					根据图中信息，T淋巴细胞和NK细胞的占比范围是多少？	5-10%	15-20%	80-85%		B
金融信息识别	pg	110874	data/figure/pg/2024-03-03--生物制品-天坛生物-公司首次覆盖报告：筹建浆站陆续开采、高纯静丙上市贡献增量_page7_图102022年中国血制品行业市场竞争格局.jpg					根据图中的市场占比情况，天坛生物的市场占比是华兰生物的多少倍？	1.82倍	1.64倍	1.50倍		A
金融信息识别	pg	110877	data/figure/pg/2023-05-30--电源设备-通合科技-首次覆盖报告：充电模块领先供应商，份额有望进一步提升_page12_图表192021年我国充电桩行业成本结构.jpg					根据图中的成本结构，哪种设备的成本占比最高？	充电模块	配电柜	监控设备		A
金融信息识别	pg	110879	data/figure/pg/2023-03-23--专用设备-恒进感应-深耕感应热处理行业，热处理设备实现进口替代_page47_图表46发表类型.jpg					根据图中的数据，哪种类型的占比最高？	原创	评论	转发		A
金融信息识别	pg	110880	data/figure/pg/2022-12-14--电池-新宙邦-拟投资不超过12亿元用于惠州宙邦四期电子化学品项目_page4_评级分布RatingDistribution.jpg					根据图中的评级分布，最新季度的'优于大市'评级占比为多少？	89.40%	9.20%	1.40%		A
金融信息识别	pg	110881	data/figure/pg/2023-06-09--电子化学品-鼎龙股份-公司首次覆盖报告：高端材料平台型供应商，新品放量推动业绩稳健增长_page10_图18CMP材料成本占比2018年.jpg					根据图中的数据，2018年CMP抛光液的成本占比为多少？	49%	33%	5%		A
金融信息识别	pg	110882	data/figure/pg/2023-02-09--农牧饲渔-圣农发展-公司深度分析：产业链一体化龙头，生食+熟食双轮驱动_page12_图222022年国内白羽肉鸡行业更新祖代品种结构.jpg					根据饼图，2022年国内白羽肉鸡行业更新祖代品种结构中，占比最大的品种是什么？	Cobb	SZ901	AA+		A
金融信息识别	pg	110883	data/figure/pg/2023-10-09--证券-中国银河-公司半年报：自营规模大幅提升，高基数下上半年利润同比增长_page1_图1中国银河2023年上半年收入结构.jpg					根据图中的收入结构，中国银河2023年上半年收入占比最高的业务是什么？	自营	经纪	其他		C
金融信息识别	pg	110884	data/figure/pg/2022-10-10--医疗器械-乐普医疗-国产心血管平台型企业，创新产品布局加速_page11_图表172018年左心耳封堵器产品竞争格局.jpg					根据图中的产品竞争格局，波士顿科学的市场份额为多少？	20%	77%	3%		B
金融信息识别	pg	110885	data/figure/pg/2023-01-12--交运设备-永贵电器-轨交连接器龙头，新能源业务再起航_page28_图512021年我国各类城轨交通运营占比.jpg					根据图中数据，哪种城轨交通运营占比最高？	地铁	城市快轨	有轨电车		A
金融信息识别	pg	110888	data/figure/pg/2022-12-26--家电行业-海信家电-深度报告：央空与三电双剑合璧，热管理集成强者争霸_page14_图33新基建发展方向.jpg					根据图中信息，哪个领域预计投资规模最大？	5G基站建设	城际轨道交通	人工智能		B
金融信息识别	pg	110894	data/figure/pg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page13_图28新奥股份长协挂钩指数统计万吨年.jpg					根据饼图，新奥股份长协挂钩指数中占比最大的是哪个指数？	HH	Brent	JCC/HH		A
金融信息识别	pg	110896	data/figure/pg/2023-06-07--农牧饲渔-华英农业-公司深度分析：世界鸭王，浴火重生_page7_图72022年公司产品结构情况.jpg					根据图中的产品结构情况，哪种产品的占比最高？	羽绒	熟食	冻鸭		A
金融信息识别	pg	110899	data/figure/pg/2022-12-20--包装材料-昇兴股份-核心客户放量+产能持续提升，业绩有望快速释放_page17_图242019年中国二片罐行业需求结构.jpg					根据饼图，啤酒在2019年中国二片罐行业需求结构中所占的比例是多少？	56%	26%	18%		A
金融信息识别	pg	110901	data/figure/pg/2023-07-14--食品饮料-一致魔芋-北交所个股研究系列报告：魔芋精深加工企业研究_page8_图表162020年全球魔芋产量占比情况.jpg					根据饼图，中国在全球魔芋产量中的占比是多少？	22%	63%	15%		B
金融信息识别	pg	110902	data/figure/pg/2022-10-12--医疗器械-联影医疗-中国大型医疗设备龙头崛起_page31_图22设备类业务销售结构.jpg					根据饼图，CT业务的市场份额与MR业务相比，多出或少了多少个百分点？	28.60%	27.60%	29.60%		A
金融信息识别	pg	110904	data/figure/pg/2023-10-11--食品饮料-安井食品-首次覆盖：速冻龙头稳经营，预制菜肴助增长_page12_图302021年我国预制菜在不同层级城市渗透情况.jpg					根据图中数据，2021年我国预制菜在一线城市中的渗透率是多少？	16.80%	45.80%	20.10%		B
金融信息识别	pg	110906	data/figure/pg/2024-02-02--非金属材料-索通发展-国内预焙阳极龙头，出海布局蓄势成长_page12_图表24我国预焙阳极出口分布情况.jpg					根据饼图，哪个国家或地区在预焙阳极出口中所占比例最高？	马来西亚	挪威	加拿大		A
金融信息识别	pg	110907	data/figure/pg/2024-02-20--通信服务-普天科技-深度报告：央企平台+产业卡位，市值重估与卫星放量预期共振_page17_图表三大运营商5G主设备集采份额.jpg					根据饼图，华为的市场份额与中兴通讯相比，多出或少了多少个百分点？	27%	25%	29%		A
金融信息识别	pg	110908	data/figure/pg/2023-04-30--汽车零部件-星源卓镁-汽车压铸件行业领跑，镁合金时代即将到来_page6_图6公司2022年主营业务占比情况.jpg					根据图中的业务占比情况，哪种业务的占比最高？	镁合金压铸件	铝合金压铸件	模具		A
金融信息识别	pg	110911	data/figure/pg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page11_图25新奥股份国内气源构成.jpg					图中哪两个气源之间的占比差距最大？	液态及非常规气源与管道气资源	液态及非常规气源与国内资源池	管道气资源与国内资源池		A
金融信息识别	pg	110913	data/figure/pg/2023-02-14--半导体-纳芯微-国产替代+新能源双线助力，汽车半导体未来可期_page23_图表38通信汽车工控是主要的ADC应用市场.jpg					根据图中的业务占比情况，哪种业务的占比最高？	通信设备	汽车电子	工业		A
金融信息识别	pg	110914	data/figure/pg/2023-10-11--食品饮料-安井食品-首次覆盖：速冻龙头稳经营，预制菜肴助增长_page25_评级分布RatingDistribution.jpg					根据饼图，最近一个完整季度中，'优于大市'的评级占比是多少？	89.60%	9.20%	1.10%		A
金融信息识别	pg	110916	data/figure/pg/2023-11-16--互联网服务-赛维时代-深度报告：全链路时尚产业跨境电商，品牌化发展未来可期_page8_图121H23分地区收入占主营业务收入比例.jpg					根据图中信息，哪个地区的收入占比最高？	北美地区	欧洲地区	亚洲地区		A
金融信息识别	pg	110917	data/figure/pg/2022-11-30--食品饮料-天味食品-渠道良性稳健发展，产品品牌具备持久动能_page11_图表18中央厨房数量变化.jpg					根据图中的中央厨房数量变化，哪种数量的中央厨房占比最低？	2个	3个	4个		B
金融信息识别	pg	110918	data/figure/pg/2023-04-19--专用设备-海得控制-公司深度报告：深耕智能制造，储能业务快速发展_page6_图表4公司主要产品及服务2022H1营收占比情况.jpg					根据图中的业务占比情况，哪种业务的占比最高？	工业电气化产品	工业信息化类	新能源类		A
金融信息识别	pg	110919	data/figure/pg/2022-12-20--软件开发-金橙子-国内振镜控制系统龙头，高端振镜打开第二增长极_page7_图表142021年我国激光加工设备mathcalF游应用领域占比.jpg					根据图中的应用领域占比情况，哪种应用领域的占比最高？	科研	信息	其他		C
金融信息识别	pg	110921	data/figure/pg/2022-12-20--包装材料-昇兴股份-核心客户放量+产能持续提升，业绩有望快速释放_page16_图23二片罐包装行业市场格局截至2022年8月26日.jpg					根据图中的市场格局，奥瑞金的市场份额占比是多少？	28%	22%	18%		B
金融信息识别	pg	110922	data/figure/pg/2023-12-19--化学制药-千红制药-肝素供需格局持续改善，有望开启快速增长新周期_page9_图表152023H1中国城市公立医院依诺肝素竞争格局.jpg					根据饼图，赛诺菲的市场份额与天道医药相比，多出或少了多少个百分点？	42.80%	42.70%	42.60%		A
金融信息识别	pg	110924	data/figure/pg/2022-12-09--玻璃玻纤-金晶科技-TCO玻璃王者，三驾马车驱动成长_page24_图表59晶硅薄膜电池在屋顶BIPV的应用占比.jpg					根据饼图，薄膜电池在屋顶BIPV的应用占比是多少？	10%	20%	30%		A
金融信息识别	pg	110929	data/figure/pg/2023-06-21--通用设备-铂力特-首次覆盖报告：新材料系列#6：金属增材制造龙头；技术变革引领行业蓝海_page11_图252021年全增材市场拆分按材料.jpg					根据图中的市场拆分情况，金属增材市场的占比是多少？	36.10%	63.90%	50%		A
金融信息识别	pg	110931	data/figure/pg/2023-09-26--有色金属-豪美新材-系统门窗与汽车轻量化打造新增长_page11_图表16门窗需要换新的受访者比例较高.jpg					根据图表，哪一类受访者比例最高？	完全不需要	不太需要	一般需要		C
金融信息识别	pg	110932	data/figure/pg/2022-11-22--有色金属-金田股份-铜加工与稀土永磁双轮驱动业绩增长，产品迈向高端化_page7_图8毛利润分产品.jpg					根据图中数据，铜及铜合金产品（不含铜线排）的毛利润占比是多少？	68%	13%	9%		A
金融信息识别	pg	110933	data/figure/pg/2023-02-17--小金属-中国稀土-公司深度报告：中国稀土：整合开启，掌控提升_page12_图142022年离子型稀土开采控制指标折REO吨.jpg					根据图中的数据，哪个集团的稀土开采控制指标占比最高？	中国稀土集团	厦门钨业	广东省稀土产业集团		A
金融信息识别	pg	110935	data/figure/pg/2022-12-20--包装材料-昇兴股份-核心客户放量+产能持续提升，业绩有望快速释放_page12_no_caption.jpg					根据图中的数据，哪个品牌的业务占比最大？	红牛	东鹏特饮	中沃		A
